Entity,Code,Day,lockdown,model_step
Oman,OMN,30/03/2020,1,29
Oman,OMN,31/03/2020,1,30
Pakistan,PAK,01/03/2020,1,0
Pakistan,PAK,02/03/2020,1,1
Pakistan,PAK,03/03/2020,1,2
Pakistan,PAK,04/03/2020,1,3
Pakistan,PAK,05/03/2020,1,4
Pakistan,PAK,06/03/2020,1,5
Pakistan,PAK,07/03/2020,1,6
Pakistan,PAK,08/03/2020,1,7
Pakistan,PAK,09/03/2020,1,8
Pakistan,PAK,10/03/2020,1,9
Pakistan,PAK,11/03/2020,1,10
Pakistan,PAK,12/03/2020,1,11
Pakistan,PAK,13/03/2020,1,12
Pakistan,PAK,14/03/2020,1,13
Pakistan,PAK,15/03/2020,1,14
Pakistan,PAK,16/03/2020,1,15
Pakistan,PAK,17/03/2020,1,16
Pakistan,PAK,18/03/2020,1,17
Pakistan,PAK,19/03/2020,1,18
Pakistan,PAK,20/03/2020,1,19
Pakistan,PAK,21/03/2020,1,20
Pakistan,PAK,22/03/2020,1,21
Pakistan,PAK,23/03/2020,1,22
Pakistan,PAK,24/03/2020,1,23
Pakistan,PAK,25/03/2020,1,24
Pakistan,PAK,26/03/2020,1,25
Pakistan,PAK,27/03/2020,1,26
Pakistan,PAK,28/03/2020,1,27
Pakistan,PAK,29/03/2020,1,28
Pakistan,PAK,30/03/2020,1,29
Pakistan,PAK,31/03/2020,1,30
Panama,PAN,01/03/2020,0,0
Panama,PAN,02/03/2020,0,1
Panama,PAN,03/03/2020,0,2
Panama,PAN,04/03/2020,0,3
Panama,PAN,05/03/2020,0,4
Panama,PAN,06/03/2020,0,5
Panama,PAN,07/03/2020,0,6
Panama,PAN,08/03/2020,0,7
Panama,PAN,09/03/2020,0,8
Panama,PAN,10/03/2020,0,9
Panama,PAN,11/03/2020,0,10
Panama,PAN,12/03/2020,1,11
Panama,PAN,13/03/2020,1,12
Panama,PAN,14/03/2020,1,13
Panama,PAN,15/03/2020,1,14
Panama,PAN,16/03/2020,1,15
Panama,PAN,17/03/2020,1,16
Panama,PAN,18/03/2020,1,17
Panama,PAN,19/03/2020,1,18
Panama,PAN,20/03/2020,1,19
Panama,PAN,21/03/2020,1,20
Panama,PAN,22/03/2020,1,21
Panama,PAN,23/03/2020,1,22
Panama,PAN,24/03/2020,1,23
Panama,PAN,25/03/2020,1,24
Panama,PAN,26/03/2020,1,25
Panama,PAN,27/03/2020,1,26
Panama,PAN,28/03/2020,1,27
Panama,PAN,29/03/2020,1,28
Panama,PAN,30/03/2020,1,29
Panama,PAN,31/03/2020,1,30
Papua New Guinea,PNG,01/03/2020,0,0
Papua New Guinea,PNG,02/03/2020,0,1
Papua New Guinea,PNG,03/03/2020,0,2
Papua New Guinea,PNG,04/03/2020,0,3
Papua New Guinea,PNG,05/03/2020,0,4
Papua New Guinea,PNG,06/03/2020,0,5
Papua New Guinea,PNG,07/03/2020,0,6
Papua New Guinea,PNG,08/03/2020,0,7
Papua New Guinea,PNG,09/03/2020,0,8
Papua New Guinea,PNG,10/03/2020,0,9
Papua New Guinea,PNG,11/03/2020,0,10
Papua New Guinea,PNG,12/03/2020,0,11
Papua New Guinea,PNG,13/03/2020,0,12
Papua New Guinea,PNG,14/03/2020,0,13
Papua New Guinea,PNG,15/03/2020,0,14
Papua New Guinea,PNG,16/03/2020,0,15
Papua New Guinea,PNG,17/03/2020,0,16
Papua New Guinea,PNG,18/03/2020,0,17
Papua New Guinea,PNG,19/03/2020,0,18
Papua New Guinea,PNG,20/03/2020,0,19
Papua New Guinea,PNG,21/03/2020,0,20
Papua New Guinea,PNG,22/03/2020,0,21
Papua New Guinea,PNG,23/03/2020,1,22
Papua New Guinea,PNG,24/03/2020,1,23
Papua New Guinea,PNG,25/03/2020,1,24
Papua New Guinea,PNG,26/03/2020,1,25
Papua New Guinea,PNG,27/03/2020,1,26
Papua New Guinea,PNG,28/03/2020,1,27
Papua New Guinea,PNG,29/03/2020,1,28
Papua New Guinea,PNG,30/03/2020,1,29
Papua New Guinea,PNG,31/03/2020,1,30
Paraguay,PRY,01/03/2020,0,0
Paraguay,PRY,02/03/2020,0,1
Paraguay,PRY,03/03/2020,0,2
Paraguay,PRY,04/03/2020,0,3
Paraguay,PRY,05/03/2020,0,4
Paraguay,PRY,06/03/2020,0,5
Paraguay,PRY,07/03/2020,0,6
Paraguay,PRY,08/03/2020,0,7
Paraguay,PRY,09/03/2020,0,8
Paraguay,PRY,10/03/2020,1,9
Paraguay,PRY,11/03/2020,1,10
Paraguay,PRY,12/03/2020,1,11
Paraguay,PRY,13/03/2020,1,12
Paraguay,PRY,14/03/2020,1,13
Paraguay,PRY,15/03/2020,1,14
Paraguay,PRY,16/03/2020,1,15
Paraguay,PRY,17/03/2020,1,16
Paraguay,PRY,18/03/2020,1,17
Paraguay,PRY,19/03/2020,1,18
Paraguay,PRY,20/03/2020,1,19
Paraguay,PRY,21/03/2020,1,20
Paraguay,PRY,22/03/2020,1,21
Paraguay,PRY,23/03/2020,1,22
Paraguay,PRY,24/03/2020,1,23
Paraguay,PRY,25/03/2020,1,24
Paraguay,PRY,26/03/2020,1,25
Paraguay,PRY,27/03/2020,1,26
Paraguay,PRY,28/03/2020,1,27
Paraguay,PRY,29/03/2020,1,28
Paraguay,PRY,30/03/2020,1,29
Paraguay,PRY,31/03/2020,1,30
Peru,PER,01/03/2020,0,0
Peru,PER,02/03/2020,0,1
Peru,PER,03/03/2020,0,2
Peru,PER,04/03/2020,0,3
Peru,PER,05/03/2020,0,4
Peru,PER,06/03/2020,0,5
Peru,PER,07/03/2020,0,6
Peru,PER,08/03/2020,0,7
Peru,PER,09/03/2020,0,8
Peru,PER,10/03/2020,0,9
Peru,PER,11/03/2020,0,10
Peru,PER,12/03/2020,1,11
Peru,PER,13/03/2020,1,12
Peru,PER,14/03/2020,1,13
Peru,PER,15/03/2020,1,14
Peru,PER,16/03/2020,1,15
Peru,PER,17/03/2020,1,16
Peru,PER,18/03/2020,1,17
Peru,PER,19/03/2020,1,18
Peru,PER,20/03/2020,1,19
Peru,PER,21/03/2020,1,20
Peru,PER,22/03/2020,1,21
Peru,PER,23/03/2020,1,22
Peru,PER,24/03/2020,1,23
Peru,PER,25/03/2020,1,24
Peru,PER,26/03/2020,1,25
Peru,PER,27/03/2020,1,26
Peru,PER,28/03/2020,1,27
Peru,PER,29/03/2020,1,28
Peru,PER,30/03/2020,1,29
Peru,PER,31/03/2020,1,30
Philippines,PHL,01/03/2020,0,0
Philippines,PHL,02/03/2020,0,1
Philippines,PHL,03/03/2020,0,2
Philippines,PHL,04/03/2020,0,3
Philippines,PHL,05/03/2020,0,4
Philippines,PHL,06/03/2020,0,5
Philippines,PHL,07/03/2020,0,6
Philippines,PHL,08/03/2020,0,7
Philippines,PHL,09/03/2020,0,8
Philippines,PHL,10/03/2020,1,9
Philippines,PHL,11/03/2020,1,10
Philippines,PHL,12/03/2020,1,11
Philippines,PHL,13/03/2020,1,12
Philippines,PHL,14/03/2020,1,13
Philippines,PHL,15/03/2020,1,14
Philippines,PHL,16/03/2020,1,15
Philippines,PHL,17/03/2020,1,16
Philippines,PHL,18/03/2020,1,17
Philippines,PHL,19/03/2020,1,18
Philippines,PHL,20/03/2020,1,19
Philippines,PHL,21/03/2020,1,20
Philippines,PHL,22/03/2020,1,21
Philippines,PHL,23/03/2020,1,22
Philippines,PHL,24/03/2020,1,23
Philippines,PHL,25/03/2020,1,24
Philippines,PHL,26/03/2020,1,25
Philippines,PHL,27/03/2020,1,26
Philippines,PHL,28/03/2020,1,27
Philippines,PHL,29/03/2020,1,28
Philippines,PHL,30/03/2020,1,29
Philippines,PHL,31/03/2020,1,30
Poland,POL,01/03/2020,0,0
Poland,POL,02/03/2020,0,1
Poland,POL,03/03/2020,0,2
Poland,POL,04/03/2020,0,3
Poland,POL,05/03/2020,0,4
Poland,POL,06/03/2020,0,5
Poland,POL,07/03/2020,0,6
Poland,POL,08/03/2020,0,7
Poland,POL,09/03/2020,0,8
Poland,POL,10/03/2020,0,9
Poland,POL,11/03/2020,0,10
Poland,POL,12/03/2020,1,11
Poland,POL,13/03/2020,1,12
Poland,POL,14/03/2020,1,13
Poland,POL,15/03/2020,1,14
Poland,POL,16/03/2020,1,15
Poland,POL,17/03/2020,1,16
Poland,POL,18/03/2020,1,17
Poland,POL,19/03/2020,1,18
Poland,POL,20/03/2020,1,19
Poland,POL,21/03/2020,1,20
Poland,POL,22/03/2020,1,21
Poland,POL,23/03/2020,1,22
Poland,POL,24/03/2020,1,23
Poland,POL,25/03/2020,1,24
Poland,POL,26/03/2020,1,25
Poland,POL,27/03/2020,1,26
Poland,POL,28/03/2020,1,27
Poland,POL,29/03/2020,1,28
Poland,POL,30/03/2020,1,29
Poland,POL,31/03/2020,1,30
Portugal,PRT,01/03/2020,0,0
Portugal,PRT,02/03/2020,0,1
Portugal,PRT,03/03/2020,0,2
Portugal,PRT,04/03/2020,0,3
Portugal,PRT,05/03/2020,0,4
Portugal,PRT,06/03/2020,0,5
Portugal,PRT,07/03/2020,0,6
Portugal,PRT,08/03/2020,0,7
Portugal,PRT,09/03/2020,1,8
Portugal,PRT,10/03/2020,1,9
Portugal,PRT,11/03/2020,1,10
Portugal,PRT,12/03/2020,1,11
Portugal,PRT,13/03/2020,1,12
Portugal,PRT,14/03/2020,1,13
Portugal,PRT,15/03/2020,1,14
Portugal,PRT,16/03/2020,1,15
Portugal,PRT,17/03/2020,1,16
Portugal,PRT,18/03/2020,1,17
Portugal,PRT,19/03/2020,1,18
Portugal,PRT,20/03/2020,1,19
Portugal,PRT,21/03/2020,1,20
Portugal,PRT,22/03/2020,1,21
Portugal,PRT,23/03/2020,1,22
Portugal,PRT,24/03/2020,1,23
Portugal,PRT,25/03/2020,1,24
Portugal,PRT,26/03/2020,1,25
Portugal,PRT,27/03/2020,1,26
Portugal,PRT,28/03/2020,1,27
Portugal,PRT,29/03/2020,1,28
Portugal,PRT,30/03/2020,1,29
Portugal,PRT,31/03/2020,1,30
Qatar,QAT,01/03/2020,0,0
Qatar,QAT,02/03/2020,0,1
Qatar,QAT,03/03/2020,0,2
Qatar,QAT,04/03/2020,0,3
Qatar,QAT,05/03/2020,0,4
Qatar,QAT,06/03/2020,0,5
Qatar,QAT,07/03/2020,0,6
Qatar,QAT,08/03/2020,0,7
Qatar,QAT,09/03/2020,0,8
Qatar,QAT,10/03/2020,1,9
Qatar,QAT,11/03/2020,1,10
Qatar,QAT,12/03/2020,1,11
Qatar,QAT,13/03/2020,1,12
Qatar,QAT,14/03/2020,1,13
Qatar,QAT,15/03/2020,1,14
Qatar,QAT,16/03/2020,1,15
Qatar,QAT,17/03/2020,1,16
Qatar,QAT,18/03/2020,1,17
Qatar,QAT,19/03/2020,1,18
Qatar,QAT,20/03/2020,1,19
Qatar,QAT,21/03/2020,1,20
Qatar,QAT,22/03/2020,1,21
Qatar,QAT,23/03/2020,1,22
Qatar,QAT,24/03/2020,1,23
Qatar,QAT,25/03/2020,1,24
Qatar,QAT,26/03/2020,1,25
Qatar,QAT,27/03/2020,1,26
Qatar,QAT,28/03/2020,1,27
Qatar,QAT,29/03/2020,1,28
Qatar,QAT,30/03/2020,1,29
Qatar,QAT,31/03/2020,1,30
Romania,ROU,01/03/2020,0,0
Romania,ROU,02/03/2020,0,1
Romania,ROU,03/03/2020,0,2
Romania,ROU,04/03/2020,0,3
Romania,ROU,05/03/2020,0,4
Romania,ROU,06/03/2020,0,5
Romania,ROU,07/03/2020,0,6
Romania,ROU,08/03/2020,0,7
Romania,ROU,09/03/2020,0,8
Romania,ROU,10/03/2020,0,9
Romania,ROU,11/03/2020,1,10
Romania,ROU,12/03/2020,1,11
Romania,ROU,13/03/2020,1,12
Romania,ROU,14/03/2020,1,13
Romania,ROU,15/03/2020,1,14
Romania,ROU,16/03/2020,1,15
Romania,ROU,17/03/2020,1,16
Romania,ROU,18/03/2020,1,17
Romania,ROU,19/03/2020,1,18
Romania,ROU,20/03/2020,1,19
Romania,ROU,21/03/2020,1,20
Romania,ROU,22/03/2020,1,21
Romania,ROU,23/03/2020,1,22
Romania,ROU,24/03/2020,1,23
Romania,ROU,25/03/2020,1,24
Romania,ROU,26/03/2020,1,25
Romania,ROU,27/03/2020,1,26
Romania,ROU,28/03/2020,1,27
Romania,ROU,29/03/2020,1,28
Romania,ROU,30/03/2020,1,29
Romania,ROU,31/03/2020,1,30
Russia,RUS,01/03/2020,0,0
Russia,RUS,02/03/2020,0,1
Russia,RUS,03/03/2020,0,2
Russia,RUS,04/03/2020,0,3
Russia,RUS,05/03/2020,0,4
Russia,RUS,06/03/2020,0,5
Russia,RUS,07/03/2020,0,6
Russia,RUS,08/03/2020,0,7
Russia,RUS,09/03/2020,0,8
Russia,RUS,10/03/2020,0,9
Russia,RUS,11/03/2020,0,10
Russia,RUS,12/03/2020,0,11
Russia,RUS,13/03/2020,0,12
Russia,RUS,14/03/2020,0,13
Russia,RUS,15/03/2020,0,14
Russia,RUS,16/03/2020,0,15
Russia,RUS,17/03/2020,0,16
Russia,RUS,18/03/2020,0,17
Russia,RUS,19/03/2020,0,18
Russia,RUS,20/03/2020,0,19
Russia,RUS,21/03/2020,1,20
Russia,RUS,22/03/2020,1,21
Russia,RUS,23/03/2020,1,22
Russia,RUS,24/03/2020,1,23
Russia,RUS,25/03/2020,1,24
Russia,RUS,26/03/2020,1,25
Russia,RUS,27/03/2020,1,26
Russia,RUS,28/03/2020,1,27
Russia,RUS,29/03/2020,1,28
Russia,RUS,30/03/2020,1,29
Russia,RUS,31/03/2020,1,30
Rwanda,RWA,01/03/2020,0,0
Rwanda,RWA,02/03/2020,0,1
Rwanda,RWA,03/03/2020,0,2
Rwanda,RWA,04/03/2020,0,3
Rwanda,RWA,05/03/2020,0,4
Rwanda,RWA,06/03/2020,0,5
Rwanda,RWA,07/03/2020,0,6
Rwanda,RWA,08/03/2020,0,7
Rwanda,RWA,09/03/2020,0,8
Rwanda,RWA,10/03/2020,0,9
Rwanda,RWA,11/03/2020,0,10
Rwanda,RWA,12/03/2020,0,11
Rwanda,RWA,13/03/2020,0,12
Rwanda,RWA,14/03/2020,0,13
Rwanda,RWA,15/03/2020,0,14
Rwanda,RWA,16/03/2020,1,15
Rwanda,RWA,17/03/2020,1,16
Rwanda,RWA,18/03/2020,1,17
Rwanda,RWA,19/03/2020,1,18
Rwanda,RWA,20/03/2020,1,19
Rwanda,RWA,21/03/2020,1,20
Rwanda,RWA,22/03/2020,1,21
Rwanda,RWA,23/03/2020,1,22
Rwanda,RWA,24/03/2020,1,23
Rwanda,RWA,25/03/2020,1,24
Rwanda,RWA,26/03/2020,1,25
Rwanda,RWA,27/03/2020,1,26
Rwanda,RWA,28/03/2020,1,27
Rwanda,RWA,29/03/2020,1,28
Rwanda,RWA,30/03/2020,1,29
Rwanda,RWA,31/03/2020,1,30
Saudi Arabia,SAU,01/03/2020,0,0
Saudi Arabia,SAU,02/03/2020,0,1
Saudi Arabia,SAU,03/03/2020,0,2
Saudi Arabia,SAU,04/03/2020,0,3
Saudi Arabia,SAU,05/03/2020,0,4
Saudi Arabia,SAU,06/03/2020,0,5
Saudi Arabia,SAU,07/03/2020,0,6
Saudi Arabia,SAU,08/03/2020,0,7
Saudi Arabia,SAU,09/03/2020,1,8
Saudi Arabia,SAU,10/03/2020,1,9
Saudi Arabia,SAU,11/03/2020,1,10
Saudi Arabia,SAU,12/03/2020,1,11
Saudi Arabia,SAU,13/03/2020,1,12
Saudi Arabia,SAU,14/03/2020,1,13
Saudi Arabia,SAU,15/03/2020,1,14
Saudi Arabia,SAU,16/03/2020,1,15
Saudi Arabia,SAU,17/03/2020,1,16
Saudi Arabia,SAU,18/03/2020,1,17
Saudi Arabia,SAU,19/03/2020,1,18
Saudi Arabia,SAU,20/03/2020,1,19
Saudi Arabia,SAU,21/03/2020,1,20
Saudi Arabia,SAU,22/03/2020,1,21
Saudi Arabia,SAU,23/03/2020,1,22
Saudi Arabia,SAU,24/03/2020,1,23
Saudi Arabia,SAU,25/03/2020,1,24
Saudi Arabia,SAU,26/03/2020,1,25
Saudi Arabia,SAU,27/03/2020,1,26
Saudi Arabia,SAU,28/03/2020,1,27
Saudi Arabia,SAU,29/03/2020,1,28
Saudi Arabia,SAU,30/03/2020,1,29
Saudi Arabia,SAU,31/03/2020,1,30
Senegal,SEN,01/03/2020,0,0
Senegal,SEN,02/03/2020,0,1
Senegal,SEN,03/03/2020,0,2
Senegal,SEN,04/03/2020,0,3
Senegal,SEN,05/03/2020,0,4
Senegal,SEN,06/03/2020,0,5
Senegal,SEN,07/03/2020,0,6
Senegal,SEN,08/03/2020,0,7
Senegal,SEN,09/03/2020,0,8
Senegal,SEN,10/03/2020,0,9
Senegal,SEN,11/03/2020,0,10
Senegal,SEN,12/03/2020,0,11
Senegal,SEN,13/03/2020,0,12
Senegal,SEN,14/03/2020,0,13
Senegal,SEN,15/03/2020,0,14
Senegal,SEN,16/03/2020,1,15
Senegal,SEN,17/03/2020,1,16
Senegal,SEN,18/03/2020,1,17
Senegal,SEN,19/03/2020,1,18
Senegal,SEN,20/03/2020,1,19
Senegal,SEN,21/03/2020,1,20
Senegal,SEN,22/03/2020,1,21
Senegal,SEN,23/03/2020,1,22
Senegal,SEN,24/03/2020,1,23
Senegal,SEN,25/03/2020,1,24
Senegal,SEN,26/03/2020,1,25
Senegal,SEN,27/03/2020,1,26
Senegal,SEN,28/03/2020,1,27
Senegal,SEN,29/03/2020,1,28
Senegal,SEN,30/03/2020,1,29
Senegal,SEN,31/03/2020,1,30
Serbia,SRB,01/03/2020,0,0
Serbia,SRB,02/03/2020,0,1
Serbia,SRB,03/03/2020,0,2
Serbia,SRB,04/03/2020,0,3
Serbia,SRB,05/03/2020,0,4
Serbia,SRB,06/03/2020,0,5
Serbia,SRB,07/03/2020,0,6
Serbia,SRB,08/03/2020,0,7
Serbia,SRB,09/03/2020,0,8
Serbia,SRB,10/03/2020,0,9
Serbia,SRB,11/03/2020,0,10
Serbia,SRB,12/03/2020,0,11
Serbia,SRB,13/03/2020,0,12
Serbia,SRB,14/03/2020,0,13
Serbia,SRB,15/03/2020,0,14
Serbia,SRB,16/03/2020,1,15
Serbia,SRB,17/03/2020,1,16
Serbia,SRB,18/03/2020,1,17
Serbia,SRB,19/03/2020,1,18
Serbia,SRB,20/03/2020,1,19
Serbia,SRB,21/03/2020,1,20
Serbia,SRB,22/03/2020,1,21
Serbia,SRB,23/03/2020,1,22
Serbia,SRB,24/03/2020,1,23
Serbia,SRB,25/03/2020,1,24
Serbia,SRB,26/03/2020,1,25
Serbia,SRB,27/03/2020,1,26
Serbia,SRB,28/03/2020,1,27
Serbia,SRB,29/03/2020,1,28
Serbia,SRB,30/03/2020,1,29
Serbia,SRB,31/03/2020,1,30
Seychelles,SYC,01/03/2020,0,0
Seychelles,SYC,02/03/2020,0,1
Seychelles,SYC,03/03/2020,0,2
Seychelles,SYC,04/03/2020,0,3
Seychelles,SYC,05/03/2020,0,4
Seychelles,SYC,06/03/2020,0,5
Seychelles,SYC,07/03/2020,0,6
Seychelles,SYC,08/03/2020,0,7
Seychelles,SYC,09/03/2020,0,8
Seychelles,SYC,10/03/2020,0,9
Seychelles,SYC,11/03/2020,0,10
Seychelles,SYC,12/03/2020,0,11
Seychelles,SYC,13/03/2020,0,12
Seychelles,SYC,14/03/2020,0,13
Seychelles,SYC,15/03/2020,0,14
Seychelles,SYC,16/03/2020,1,15
Seychelles,SYC,17/03/2020,1,16
Seychelles,SYC,18/03/2020,1,17
Seychelles,SYC,19/03/2020,1,18
Seychelles,SYC,20/03/2020,1,19
Seychelles,SYC,21/03/2020,1,20
Seychelles,SYC,22/03/2020,1,21
Seychelles,SYC,23/03/2020,1,22
Seychelles,SYC,24/03/2020,1,23
Seychelles,SYC,25/03/2020,1,24
Seychelles,SYC,26/03/2020,1,25
Seychelles,SYC,27/03/2020,1,26
Seychelles,SYC,28/03/2020,1,27
Seychelles,SYC,29/03/2020,1,28
Seychelles,SYC,30/03/2020,1,29
Seychelles,SYC,31/03/2020,1,30
Sierra Leone,SLE,01/03/2020,0,0
Sierra Leone,SLE,02/03/2020,0,1
Sierra Leone,SLE,03/03/2020,0,2
Sierra Leone,SLE,04/03/2020,0,3
Sierra Leone,SLE,05/03/2020,0,4
Sierra Leone,SLE,06/03/2020,0,5
Sierra Leone,SLE,07/03/2020,0,6
Sierra Leone,SLE,08/03/2020,0,7
Sierra Leone,SLE,09/03/2020,0,8
Sierra Leone,SLE,10/03/2020,0,9
Sierra Leone,SLE,11/03/2020,0,10
Sierra Leone,SLE,12/03/2020,0,11
Sierra Leone,SLE,13/03/2020,0,12
Sierra Leone,SLE,14/03/2020,0,13
Sierra Leone,SLE,15/03/2020,0,14
Sierra Leone,SLE,16/03/2020,0,15
Sierra Leone,SLE,17/03/2020,0,16
Sierra Leone,SLE,18/03/2020,0,17
Sierra Leone,SLE,19/03/2020,0,18
Sierra Leone,SLE,20/03/2020,0,19
Sierra Leone,SLE,21/03/2020,0,20
Sierra Leone,SLE,22/03/2020,0,21
Sierra Leone,SLE,23/03/2020,0,22
Sierra Leone,SLE,24/03/2020,0,23
Sierra Leone,SLE,25/03/2020,0,24
Sierra Leone,SLE,26/03/2020,0,25
Sierra Leone,SLE,27/03/2020,0,26
Sierra Leone,SLE,28/03/2020,0,27
Sierra Leone,SLE,29/03/2020,0,28
Sierra Leone,SLE,30/03/2020,0,29
Sierra Leone,SLE,31/03/2020,1,30
Singapore,SGP,01/03/2020,0,0
Singapore,SGP,02/03/2020,0,1
Singapore,SGP,03/03/2020,0,2
Singapore,SGP,04/03/2020,0,3
Singapore,SGP,05/03/2020,0,4
Singapore,SGP,06/03/2020,0,5
Singapore,SGP,07/03/2020,0,6
Singapore,SGP,08/03/2020,0,7
Singapore,SGP,09/03/2020,0,8
Singapore,SGP,10/03/2020,0,9
Singapore,SGP,11/03/2020,0,10
Singapore,SGP,12/03/2020,0,11
Singapore,SGP,13/03/2020,0,12
Singapore,SGP,14/03/2020,0,13
Singapore,SGP,15/03/2020,0,14
Singapore,SGP,16/03/2020,0,15
Singapore,SGP,17/03/2020,0,16
Singapore,SGP,18/03/2020,0,17
Singapore,SGP,19/03/2020,0,18
Singapore,SGP,20/03/2020,0,19
Singapore,SGP,21/03/2020,0,20
Singapore,SGP,22/03/2020,0,21
Singapore,SGP,23/03/2020,0,22
Singapore,SGP,24/03/2020,0,23
Singapore,SGP,25/03/2020,0,24
Singapore,SGP,26/03/2020,0,25
Singapore,SGP,27/03/2020,0,26
Singapore,SGP,28/03/2020,0,27
Singapore,SGP,29/03/2020,0,28
Singapore,SGP,30/03/2020,0,29
Singapore,SGP,31/03/2020,0,30
Slovakia,SVK,01/03/2020,0,0
Slovakia,SVK,02/03/2020,0,1
Slovakia,SVK,03/03/2020,0,2
Slovakia,SVK,04/03/2020,0,3
Slovakia,SVK,05/03/2020,0,4
Slovakia,SVK,06/03/2020,0,5
Slovakia,SVK,07/03/2020,0,6
Slovakia,SVK,08/03/2020,0,7
Slovakia,SVK,09/03/2020,0,8
Slovakia,SVK,10/03/2020,0,9
Slovakia,SVK,11/03/2020,0,10
Slovakia,SVK,12/03/2020,0,11
Slovakia,SVK,13/03/2020,0,12
Slovakia,SVK,14/03/2020,0,13
Slovakia,SVK,15/03/2020,0,14
Slovakia,SVK,16/03/2020,1,15
Slovakia,SVK,17/03/2020,1,16
Slovakia,SVK,18/03/2020,1,17
Slovakia,SVK,19/03/2020,1,18
Slovakia,SVK,20/03/2020,1,19
Slovakia,SVK,21/03/2020,1,20
Slovakia,SVK,22/03/2020,1,21
Slovakia,SVK,23/03/2020,1,22
Slovakia,SVK,24/03/2020,1,23
Slovakia,SVK,25/03/2020,1,24
Slovakia,SVK,26/03/2020,1,25
Slovakia,SVK,27/03/2020,1,26
Slovakia,SVK,28/03/2020,1,27
Slovakia,SVK,29/03/2020,1,28
Slovakia,SVK,30/03/2020,1,29
Slovakia,SVK,31/03/2020,1,30
Slovenia,SVN,01/03/2020,0,0
Slovenia,SVN,02/03/2020,0,1
Slovenia,SVN,03/03/2020,0,2
Slovenia,SVN,04/03/2020,0,3
Slovenia,SVN,05/03/2020,0,4
Slovenia,SVN,06/03/2020,0,5
Slovenia,SVN,07/03/2020,0,6
Slovenia,SVN,08/03/2020,0,7
Slovenia,SVN,09/03/2020,0,8
Slovenia,SVN,10/03/2020,0,9
Slovenia,SVN,11/03/2020,0,10
Slovenia,SVN,12/03/2020,0,11
Slovenia,SVN,13/03/2020,0,12
Slovenia,SVN,14/03/2020,0,13
Slovenia,SVN,15/03/2020,0,14
Slovenia,SVN,16/03/2020,1,15
Slovenia,SVN,17/03/2020,1,16
Slovenia,SVN,18/03/2020,1,17
Slovenia,SVN,19/03/2020,1,18
Slovenia,SVN,20/03/2020,1,19
Slovenia,SVN,21/03/2020,1,20
Slovenia,SVN,22/03/2020,1,21
Slovenia,SVN,23/03/2020,1,22
Slovenia,SVN,24/03/2020,1,23
Slovenia,SVN,25/03/2020,1,24
Slovenia,SVN,26/03/2020,1,25
Slovenia,SVN,27/03/2020,1,26
Slovenia,SVN,28/03/2020,1,27
Slovenia,SVN,29/03/2020,1,28
Slovenia,SVN,30/03/2020,1,29
Slovenia,SVN,31/03/2020,1,30
Solomon Islands,SLB,01/03/2020,0,0
Solomon Islands,SLB,02/03/2020,0,1
Solomon Islands,SLB,03/03/2020,0,2
Solomon Islands,SLB,04/03/2020,0,3
Solomon Islands,SLB,05/03/2020,0,4
Solomon Islands,SLB,06/03/2020,0,5
Solomon Islands,SLB,07/03/2020,0,6
Solomon Islands,SLB,08/03/2020,0,7
Solomon Islands,SLB,09/03/2020,0,8
Solomon Islands,SLB,10/03/2020,0,9
Solomon Islands,SLB,11/03/2020,0,10
Solomon Islands,SLB,12/03/2020,0,11
Solomon Islands,SLB,13/03/2020,0,12
Solomon Islands,SLB,14/03/2020,0,13
Solomon Islands,SLB,15/03/2020,0,14
Solomon Islands,SLB,16/03/2020,0,15
Solomon Islands,SLB,17/03/2020,0,16
Solomon Islands,SLB,18/03/2020,0,17
Solomon Islands,SLB,19/03/2020,0,18
Solomon Islands,SLB,20/03/2020,1,19
Solomon Islands,SLB,21/03/2020,1,20
Solomon Islands,SLB,22/03/2020,1,21
Solomon Islands,SLB,23/03/2020,1,22
Solomon Islands,SLB,24/03/2020,1,23
Solomon Islands,SLB,25/03/2020,1,24
Solomon Islands,SLB,26/03/2020,1,25
Solomon Islands,SLB,27/03/2020,1,26
Solomon Islands,SLB,28/03/2020,1,27
Solomon Islands,SLB,29/03/2020,1,28
Solomon Islands,SLB,30/03/2020,1,29
Solomon Islands,SLB,31/03/2020,1,30
Somalia,SOM,01/03/2020,0,0
Somalia,SOM,02/03/2020,0,1
Somalia,SOM,03/03/2020,0,2
Somalia,SOM,04/03/2020,0,3
Somalia,SOM,05/03/2020,0,4
Somalia,SOM,06/03/2020,0,5
Somalia,SOM,07/03/2020,0,6
Somalia,SOM,08/03/2020,0,7
Somalia,SOM,09/03/2020,0,8
Somalia,SOM,10/03/2020,0,9
Somalia,SOM,11/03/2020,0,10
Somalia,SOM,12/03/2020,0,11
Somalia,SOM,13/03/2020,0,12
Somalia,SOM,14/03/2020,0,13
Somalia,SOM,15/03/2020,0,14
Somalia,SOM,16/03/2020,0,15
Somalia,SOM,17/03/2020,0,16
Somalia,SOM,18/03/2020,0,17
Somalia,SOM,19/03/2020,0,18
Somalia,SOM,20/03/2020,0,19
Somalia,SOM,21/03/2020,1,20
Somalia,SOM,22/03/2020,1,21
Somalia,SOM,23/03/2020,1,22
Somalia,SOM,24/03/2020,1,23
Somalia,SOM,25/03/2020,1,24
Somalia,SOM,26/03/2020,1,25
